state,notes,program_name,plan_name,geographic_region,medicaidonly_enrollment,dual_enrollment,total_enrollment,year,parent_organization
"North Carolina",,"1915(b)/(c) Medicaid Waiver for MH/DD/SA Services (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Trillium Health Resources","Counties: Brunswick, Carteret, New Hanover, Onslow, Pender, Beaufort, Bertie, Camden, Chowan, Craven, Currituck, Dare, Gates, Hertford, Hyde, Jones, Martin, Northampton, Pamlico, Pasquotank, Perquimans, Pitt, Tyrrell, Washington","181,765","28,257","210,022",2018,"Trillium Health"
"North Carolina",,"1915(b)/(c) Medicaid Waiver for MH/DD/SA Services (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","VAYA Health","Counties: Alexander, Alleghany, Ashe, Avery, Buncombe, Caldwell, Cherokee, Clay, Graham, Haywood, Henderson, Jackson, Macon, Madison, McDowell, Mitchell, Polk, Rutherford, Swain, Transylvania, Watauga, Wilkes, Yancey","137,852","24,570","162,422",2018,"VAYA Health"
"North Carolina",,"Program of All Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Carolina Seniorcare","Serving the following zip codes in Davidson, Davie, Iredell and Rowan Counties: 27012, 27107, 27127, 27239, 27262, 27265, 27284, 27292, 27295, 27299, 27360, 28127, 27013, 27054, 28023, 28071, 28081, 28083, 28088, 28125, 28137, 28138, 28144, 28146, 28147, 28159, 27006, 27028, 27013, 27020, 28115, 28117, 28166, 28625, 28634, 28636, 28660, 28677, 28689",145,61,206,2018,"Carolina Seniorcare"
"North Carolina",,"Program of All Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Community Carepartners, Inc.","Serving the following zip codes in Buncombe and Henderson Counties: 28701, 28704, 28709, 28710, 28711, 28715, 28726, 28729, 28730, 28731, 28732, 28735, 28739, 28742, 28748, 28757, 28758, 28759, 28766, 28773, 28778, 28787, 28784, 28790, 28791, 28792, 28801, 28803, 28804, 28805, 28806, 28810",118,48,166,2018,"Community Care Health Plan (WI)"
"North Carolina",,"Program of All Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Elderhaus, Inc.","New Hanover County and the following zip codes in Brunswick County: 28422, 28451, 28461, 28479 and the following zip code in Pender County: 28443",89,34,123,2018,"Elderhaus, Inc."
"North Carolina",,"Program of All Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Life St. Joseph of the Pines, Inc.","Serving the following zip codes in Cumberland, Harnett Hoke, Moore and Robeson Counties: 28301, 28302, 28303, 28304, 28305, 28306, 28307, 28308, 28309, 28310, 28311, 28312, 28314, 28318, 28342, 28344, 28348, 28356, 28371, 28382, 28390, 28391, 28395, 28315, 28326, 28373, 28376, 28357, 28371, 28377, 28384, 28315, 28357, 28376, 28377, 28386, 28314, 28334, 28339",176,98,274,2018,"Life St. Joseph of the Pines, Inc."
"North Carolina",,"Program of All Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","PACE at Home, Inc.","Catawba County and portions of zip codes in Alexander, Burke, Caldwell and Lincoln Counties: 28037, 28092, 28168, 28601, 28602, 28609, 28610, 28612, 28613, 28630, 28637, 28638, 28650, 28658, 28673, 28678, 28681, 28682, 28690",107,38,145,2018,PACE
"North Carolina",,"Program of All Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","PACE of the Southern Piedmont","Serving the following zip codes in Mecklenburg, Cabarrus, Stanly and Union Counties: 28025, 28027, 28031, 28036, 28071, 28075, 28078, 28079, 28081, 28083, 28097, 28103, 28104, 28105, 28107, 28109, 28110, 28112, 28124, 28129, 28134, 28137, 28138, 28215, 28163, 28173, 28174, 28202, 28203, 28204, 28205, 28206, 28207, 28208, 28209, 28210, 28211, 28212, 28213, 28214, 28216, 28217, 28223, 28226, 28227, 28244, 28226, 28227, 28244, 28246, 28254, 28262, 28269, 28270, 28273, 28274, 28277, 28278, 28280, 28281, 28282, 28284, 28285, 28287",121,41,162,2018,PACE
"North Carolina",,"Program of All Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","PACE of the Triad","Serving the following zip codes in Guilford and Rockingham Counties: 27027, 27048, 27288, 27235, 27282, 27301, 27310, 27377, 27401, 27403, 27405, 27406, 27407, 27408, 27409, 27410, 27455, 27495, 27025, 27214, 27233, 27244, 27249, 27260, 27262, 27263, 27265, 27283, 27284, 27298, 27311, 27313, 27320, 27326, 27357, 27358",146,59,205,2018,PACE
"North Carolina",,"Program of All Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Piedmont Health Services, Inc.","Serving the following zip codes in Alamance, Caswell, Orange, Chatham, Lee Counties and the portion of 27278 located in Durham County: 27231, 27243, 27278, 27302, 27510, 27514, 27516, 27517, 27541, 27572, 27705, 27583, 27707, 27712, 27207, 27208, 27252, 27298, 27312, 27330, 27344, 27349, 27355, 27502, 27519, 27523, 27559, 27562, 27713, 27330, 27332, 27505, 28326",191,136,327,2018,"Piedmont Health Services, Inc."
"North Carolina",,"Program of All Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Senior Total Life Care, Inc.","Serving the following zip codes in Cleveland, Gaston and Lincoln Counties: 28006, 28012, 28016, 28021, 28032, 28033, 28034, 28052, 28053, 28054, 28055, 28056, 28077, 28080, 28086, 28092, 28098, 28101, 28120, 28164, 28021, 28073, 28086, 28150, 28152, 28006, 28021, 28033, 28080, 28164",147,64,211,2018,"Senior Total Life Care, Inc."
"North Carolina",,"Program of All Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Stay Well Senior Care","Serving the following zip codes in Montgomery, Moore and Randolph Counties: 27203, 27205, 27208, 27233, 27239, 27248, 27260, 27263, 27283, 27292, 27298, 27313, 27316, 27317, 27325, 27341, 27344, 27350, 27355, 27360, 27370, 27371, 28127, 27209, 27229, 27281, 27306, 27341, 27356, 27371, 28127, 27208, 27209, 27242, 27281, 27325, 27330, 27341, 27356, 27376, 28327, 28347, 28350, 28374, 28387, 28394",69,35,104,2018,"Stay Well Senior Care"
"North Carolina",,"Program of All Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","VOANS Senior Community Care","Serving the following zip codes in Durham, Wake County: 27503, 27613, 27701, 27703, 27704, 27705, 27706, 27707, 27712, 27713, 27502, 27511, 27513, 27518, 27519, 27523, 27526, 27529, 27539, 27540, 27545, 27560, 27562, 27571, 27587, 27591, 27592, 27597, 27601, 27603, 27604, 27605, 27606, 27607, 27608, 27609, 27610, 27612, 27613, 27614, 27615, 27616, 27617 and Granville County zip codes: 27509, 27522",123,66,189,2018,"Community Care Health Plan (WI)"
"North Dakota",,"North Dakota Medicaid Expansion (Comprehensive MCO)","ND Medicaid Expansion MCO",Statewide,"19,515",0,"19,515",2018,"Sanford Health Plan"
"North Dakota",,"PCCM (Primary Care Case Management (PCCM))","Multiple Primary Care Providers",Statewide,"48,957",0,"48,957",2018,"Multiple Primary Care Provider (PCCM)"
"North Dakota",,"Health Management Program (Other Prepaid Health Plan (PHP) (limited benefits))","Health Management",Statewide,0,0,0,2018,"US Care Management"
"North Dakota",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Northland PACE Senior Care Services","Zip codes: 58501, 58502, 58503 (Bismarck), 58504 (Lincoln), 58554 (Mandan), 58558 (Menoken), 58601, 58602 (Dickinson), 58652 (Richardton), 58655 (South Heart), 58656 (Taylor), 58701, 58702, 58703, 58722, 58785 (Minot)",12,169,181,2018,"Northland PACE Senior Care Services"
Ohio,,"Ohio Medicaid Managed Care Program (Comprehensive MCO)","Buckeye Health Plan",Statewide,"307,779",0,"307,779",2018,"Centene Corporation"
Ohio,,"Ohio Medicaid Managed Care Program (Comprehensive MCO)",CareSource,Statewide,"1,254,635",0,"1,254,635",2018,CareSource
Ohio,,"Ohio Medicaid Managed Care Program (Comprehensive MCO)","Molina Healthcare of Ohio, Inc.",Statewide,"292,128",0,"292,128",2018,"Molina Healthcare"
Ohio,,"Ohio Medicaid Managed Care Program (Comprehensive MCO)","Paramount Advantage",Statewide,"244,867",0,"244,867",2018,Promedica
Ohio,,"Ohio Medicaid Managed Care Program (Comprehensive MCO)","UnitedHealthcare Community Plan of Ohio, Inc.",Statewide,"296,760",0,"296,760",2018,UnitedHealthcare
Ohio,,"MyCare Ohio Opt-Out Program (Comprehensive MCO + MLTSS)","Aetna Better Health of Ohio","Central, Northwest, Southwest",0,"11,117","11,117",2018,Aetna
Ohio,,"MyCare Ohio Opt-Out Program (Comprehensive MCO + MLTSS)","Buckeye Health Plan","Northeast, Northwest, West Central",0,"9,647","9,647",2018,"Centene Corporation"
Ohio,,"MyCare Ohio Opt-Out Program (Comprehensive MCO + MLTSS)",CareSource,"East Central, Northeast, Northeast Central",0,"11,233","11,233",2018,CareSource
Ohio,,"MyCare Ohio Opt-Out Program (Comprehensive MCO + MLTSS)","Molina Healthcare of Ohio, Inc.","Central, Southwest, West Central",0,"9,531","9,531",2018,"Molina Healthcare"
Ohio,,"MyCare Ohio Opt-Out Program (Comprehensive MCO + MLTSS)","UnitedHealthcare Community Plan of Ohio, Inc.","East Central, Northeast, Northeast Central",0,"11,880","11,880",2018,UnitedHealthcare
Ohio,,"Ohio PACE (Program of All-inclusive Care for the Elderly (PACE))","McGregor PACE","Cuyahoga County",95,359,454,2018,PACE
Oklahoma,,"SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice",Statewide,"533,758","114,799","648,557",2018,"Oklahoma Health Care Authority"
Oklahoma,,"SoonerRide (Non-Emergency Medical Transportation)",SoonerRide,Statewide,"533,758","114,799","648,557",2018,"Oklahoma Health Care Authority"
Oklahoma,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Cherokee Elder Care (CEC)","74464, 74441, 74423, 74960, 74427, 74465, 74403, 74457, 74451, 74352, 74434, 74401, 74471, 74364, 74347, 74402, 74444, 74368, 74964, 74446, 74452, 74359, 74965, 74439",14,134,148,2018,PACE
Oklahoma,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Life PACE","74103, 74104, 74105, 74106, 74107, 74110, 74112, 74114, 74115, 74119, 74120, 74126, 74127, 74128, 74129, 74130, 74132, 74133, 74136, 74137, 74145, 74146, 74134, 74135, 74117, 74116, 74108",14,117,131,2018,PACE
Oklahoma,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Valir PACE","73008, 73106, 73143, 73003, 73147, 73025, 73134, 73084, 73119, 73140, 73124, 73157, 73170, 73163, 73066, 73150, 73110, 73139, 73105, 73142, 73185, 73109, 73194, 73113, 73169, 73103, 73154, 73121, 73156, 73165, 73127, 73013, 73131, 73198, 73118, 73178, 73141, 73184, 73160, 73146, 73120, 73149, 73083, 73137, 73122, 73155, 73132, 73108, 73162, 73112, 73167, 73102, 73152, 73012, 73179, 73135, 73126, 73190, 73129, 73196, 73117, 73173, 73123, 73153, 73144, 73116, 73148, 73034, 73136, 73120, 73115, 73107, 73159, 73111, 73164, 73101, 73151, 73130, 73145, 73125, 73189, 73128, 73195, 73114, 73172, 73104",6,181,187,2018,PACE
Oregon8," Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs); (2) Dental Care Organizations (DCOs), like Access Dental Plan, LLC; Advantage Dental Services; Capitol Dental Care, Inc.; CareOregon Dental; Family Dental Care; Managed Dental Care or Oregon; and ODS Community Health, Inc., or (3) the Mental Health Organization called Greater Oregon Behavioral Health, Inc. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously. ","Oregon Health Plan (OHP) (Comprehensive MCO)","Access Dental Plan, LLC","Clackamas, Multnomah, and Washington Counties","1,490",72,"1,562",2018,"Access Dental, Inc."
Oregon8," Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs); (2) Dental Care Organizations (DCOs), like Access Dental Plan, LLC; Advantage Dental Services; Capitol Dental Care, Inc.; CareOregon Dental; Family Dental Care; Managed Dental Care or Oregon; and ODS Community Health, Inc., or (3) the Mental Health Organization called Greater Oregon Behavioral Health, Inc. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously. ","Oregon Health Plan (OHP) (Comprehensive MCO)","Advantage Dental Services","Statewide except Tillamook County","14,280","4,160","18,440",2018,"Advantage Dental Services"
Oregon8," Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs); (2) Dental Care Organizations (DCOs), like Access Dental Plan, LLC; Advantage Dental Services; Capitol Dental Care, Inc.; CareOregon Dental; Family Dental Care; Managed Dental Care or Oregon; and ODS Community Health, Inc., or (3) the Mental Health Organization called Greater Oregon Behavioral Health, Inc. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously. ","Oregon Health Plan (OHP) (Comprehensive MCO)","Capitol Dental Care, Inc.","Benton, Clackamas, Clatsop, Columbia, Hood River, Jackson, Josephine, Klamath, Lane, Lincoln, Linn, Marion, Multnomah, Polk, Umatilla, Wasco, Washington, and Yamhill Counties","10,319",974,"11,293",2018,"HealthShare of Oregon"
Oregon8," Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs); (2) Dental Care Organizations (DCOs), like Access Dental Plan, LLC; Advantage Dental Services; Capitol Dental Care, Inc.; CareOregon Dental; Family Dental Care; Managed Dental Care or Oregon; and ODS Community Health, Inc., or (3) the Mental Health Organization called Greater Oregon Behavioral Health, Inc. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously. ","Oregon Health Plan (OHP) (Comprehensive MCO)","CareOregon Dental","Clackamas, Multnomah, and Washington Counties","1,522",95,"1,617",2018,CareOregon
Oregon8," Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs); (2) Dental Care Organizations (DCOs), like Access Dental Plan, LLC; Advantage Dental Services; Capitol Dental Care, Inc.; CareOregon Dental; Family Dental Care; Managed Dental Care or Oregon; and ODS Community Health, Inc., or (3) the Mental Health Organization called Greater Oregon Behavioral Health, Inc. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously. ","Oregon Health Plan (OHP) (Comprehensive MCO)","Family Dental Care","Clackamas, Multnomah, and Washington Counties","1,542",70,"1,612",2018,"HealthShare of Oregon"
Oregon8," Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs); (2) Dental Care Organizations (DCOs), like Access Dental Plan, LLC; Advantage Dental Services; Capitol Dental Care, Inc.; CareOregon Dental; Family Dental Care; Managed Dental Care or Oregon; and ODS Community Health, Inc., or (3) the Mental Health Organization called Greater Oregon Behavioral Health, Inc. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously. ","Oregon Health Plan (OHP) (Comprehensive MCO)","Greater Oregon Behavioral Health, Inc.","Baker (97869 excluded), Clatsop, Columbia, Douglas, Gilliam, Grant, Harney, Hood River, Lake, Malheur (97710 excluded), Morrow, Sherman, Umatilla, Union, Wallowa, Wasco, and Wheeler (97848 excluded) Counties",507,"3,076","3,583",2018,"Greater Oregon Behavioral Health, Inc."
Oregon8," Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs); (2) Dental Care Organizations (DCOs), like Access Dental Plan, LLC; Advantage Dental Services; Capitol Dental Care, Inc.; CareOregon Dental; Family Dental Care; Managed Dental Care or Oregon; and ODS Community Health, Inc., or (3) the Mental Health Organization called Greater Oregon Behavioral Health, Inc. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously. ","Oregon Health Plan (OHP) (Comprehensive MCO)","Managed Dental Care of Oregon","Clackamas, Multnomah, and Washington Counties","1,534",66,"1,600",2018,"HealthShare of Oregon"
Oregon8," Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs); (2) Dental Care Organizations (DCOs), like Access Dental Plan, LLC; Advantage Dental Services; Capitol Dental Care, Inc.; CareOregon Dental; Family Dental Care; Managed Dental Care or Oregon; and ODS Community Health, Inc., or (3) the Mental Health Organization called Greater Oregon Behavioral Health, Inc. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously. ","Oregon Health Plan (OHP) (Comprehensive MCO)","ODS Community Health Inc.","Baker, Benton, Clackamas, Clatsop, Columbia, Crook, Deschutes (97733, 97735 excluded), Hood River, Jackson, Jefferson, Josephine, Lane, Linn (97759 excluded), Malheur, Marion, Multnomah, Polk (97370 excluded), Tillamook, Wallowa (97828, 97846 only), Wasco, Washington, and Yamhill Counties","6,452","1,224","7,676",2018,"MODA Health"
Oregon8," Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs); (2) Dental Care Organizations (DCOs), like Access Dental Plan, LLC; Advantage Dental Services; Capitol Dental Care, Inc.; CareOregon Dental; Family Dental Care; Managed Dental Care or Oregon; and ODS Community Health, Inc., or (3) the Mental Health Organization called Greater Oregon Behavioral Health, Inc. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously. ","Oregon Health Plan (OHP) (Comprehensive MCO)","AllCare Health Plan","Curry, Douglas (97410, 97442 only), Jackson, and Josephine Counties","46,073","2,199","48,272",2018,"AllCare Health Plan"
