state,notes,program_name,plan_name,geographic_region,medicaidonly_enrollment,dual_enrollment,total_enrollment,year,parent_organization
Iowa,,"IA Healthlink (Comprehensive MCO + MLTSS)","UnitedHealthcare of the River Valley, Inc.",Statewide,157280,13863,171143,2016,
Wisconsin,,"SSI Managed Care (Comprehensive MCO)","Care Wisconsin","Counties: Adams, Calumet, Clark, Columbia, Crawford, Dane, Dodge, Fond du Lac, Grant, Green, Green Lake, Iowa, Jackson, Jefferson, Juneau, La Crosse, Lafayette, Marquette, Monroe, Outagamie, Ozaukee, Richland, Rock, Trempealeau, Vernon, Waukesha, Waupaca, Waushara, Winnebago",1580,233,1813,2016,
"New York",,"Health and Recovery Plans (Comprehensive MCO)","Independent Health Association","Erie County.",233,0,233,2016,
Nebraska,,"Nebraska Physical Health Managed Care (Comprehensive MCO)","Amerihealth Caritas (D.B.A. Arbor Health Plan)","Adams, Antelope, Arthur, Banner, Blaine, Boone, Box Butte, Boyd, Brown, Buffalo, Burt, Butler, Cedar, Chase, Cherry, Cheyenne, Clay, Colfax, Cuming, Custer, Dakota, Dawes, Dawson, Deuel, Dixon, Dundy, Fillmore, Franklin, Frontier, Furnas, Garden, Garfield, Gosper, Grant, Greeley, Gall, Hamilton, Harlan, Hayes, Hitchcock, Holt, Hooker, Howard, Jefferson, Johnson, Kearney, Keith, Keya Paha, Kimball, Knox, Lincoln, Logan, Loup, Madison, McPherson, Merrick, Morrill, Nance, Nemaha, Nuckolls, Pawnee, Perkins, Phelps, Pierce, Platte, Polk, Red Willow, Richardson, Rock, Saline, Scotts Bluff, Sheridan, Sherman, Sioux, Stanton, Thayer, Thomas, Thurston, Valley, Wayne, Webster, Wheeler, York counties (Service Area 2)",25883,4,25887,2016,
Missouri,,"Mo Healthnet Managed Care/1915b (Comprehensive MCO)","Missouri Care Central","Audrain, Benton, Boone, Callaway, Camden, Chariton, Cole, Cooper, Gasconade, Howard, Laclede, Linn, Macon, Maries, Marion Miller, Moniteau, Monroe, Montgomery, Morgan, Osage, Pettis, Phelps, Pulaski, Ralls, Randolph, Saline, and Shelby",31055,0,31055,2016,
Illinois,,"Integrated Care Program (ICP) (Comprehensive MCO + MLTSS)","Molina Healthcare of Illinois","Knox, Stark, Peoria, Tazewell, McLean, Ford, Vermilion, Champaign, Piatt, DeWitt, Macon, Logan, Christian, Sangamon, Menard, Madison, St. Clair and Clinton counties",5872,0,5872,2016,
California,,"Two-Plan Model (Comprehensive MCO + MLTSS)","Molina Healthcare/San Bernardino","San Bernardino",73385,8161,81546,2016,
Pennsylvania,,"HealthChoices - Behavioral Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Montgomery County HealthChoices - Magellan Behavioral Health of Pennsylvania","Montgomery County",84729,8914,93643,2016,
Colorado,,"Colorado Medicaid Community Behavioral Health Services Program (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Access Behavioral Care - Northeast","Cheyenne, Elbert, Kit Carson, Larimer, Lincoln, Logan, Morgan, Phillips, Sedgwick, Washington, Weld and Yuma Counties",151453,8673,160126,2016,
California,,"Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Placer",Placer,31037,719,31756,2016,
Pennsylvania,,"HealthChoices - Behavioral Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Perry County HealthChoices - PerformCare","Perry County",5917,685,6602,2016,
"New York",,"Medicaid Managed Care (Comprehensive MCO)","Crystal Run Health Plan","Orange & Sullivan counties.",314,0,314,2016,
Tennessee7,"Beneficiaries can simultaneously enroll in (1) Magellan Health services, (2) DentaQuest USA Insurance Company, and (3) another comprehensive MCO. The de-duplicated comprehensive MCO enrollment is 1,556,089","TennCare II (Comprehensive MCO + MLTSS)","Volunteer State Health Plan (TennCare Select)",Statewide,69699,3230,72929,2016,
"New York",,"Medicaid Advantage (Comprehensive MCO)","VNS Choice","New York City & Nassau, Suffolk, Westchester counties.",21,899,920,2016,
Pennsylvania,,"PA Living Independence For the Elderly (LIFE) (Program of All-inclusive Care for the Elderly (PACE))","LIFE St. Mary H-6551","Bucks County (partial)",14,212,226,2016,
Mississippi,,"Mississippi Coordinated Access Network (MississippiCAN) (Comprehensive MCO)","UnitedHealthcare of Mississippi Community Plan",Statewide,248718,0,248718,2016,
Ohio,,"Medicaid Managed Care (Comprehensive MCO)","United Healthcare Community Plan of Ohio",Statewide,279230,0,279230,2016,
Colorado,,"Accountable Care Collaborative (Primary Care Case Management Entity (PCCM Entity))","RCCO 7: Community Health Partnerships","El Paso, Elbert, Park and Teller Counties",157174,4139,161313,2016,
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Fidelis Care at Home","New York City & 58 counties.",1085,13457,14542,2016,
Virginia,,"Medallion 3.0 (Comprehensive MCO)","Aetna Better Health of Virginia","72 cities/counties  Statewide Regions: Tidewater, Central VA, Lynchburg, Roanoke/Alleghany, and Far Southwestern Regions",40656,0,40656,2016,
Pennsylvania,,"PA Living Independence For the Elderly (LIFE) (Program of All-inclusive Care for the Elderly (PACE))","VieCare Butler H-3060","Butler County",7,151,158,2016,
Pennsylvania,,"Adult Community Autism Program (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Adult Community Autism Program","Cumberland, Dauphin, Chester and Lancaster",69,75,144,2016,
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","United Healthcare","New York City & Albany, Broome, Erie, Monroe, Oneida, Onondaga, Orange, Rockland counties.",119,2221,2340,2016,
Michigan,"Michigan is not able to provide dual-eligible enrollment for the Specialty Prepaid Inpatient Health plan.","MI Choice (MLTSS only (PIHP and/or PAHP))","UPCAP Care Services","Alger, Baraga, Chippewa, Delta, Dickinson, Gogebic, Houton, Iron, Keweenaw, Luce, Mackinac, Marquette, Menominee, Ontonagon, Schoolcraft",24,359,383,2016,
Illinois,,"Managed Long Term Services and Supports (MLTSS only (PIHP and/or PAHP))","Blue Cross Blue Shield of Illinois","Lake, Kane, DuPage, Cook, Will and Kankakee counties",0,100,100,2016,
Pennsylvania,,"HealthChoices - Behavioral Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Greene County (Commonwealth) - Value Behavioral Health of Pennsylvania","Greene County",7795,1097,8892,2016,
Georgia,,"Georgia Families (Comprehensive MCO)","Peach State Health Plan",Statewide,365744,0,365744,2016,
"New York",,"Medicaid Managed Care (Comprehensive MCO)","VNS Choice Special Needs","New York City",3668,0,3668,2016,
California,,"County Organized Health Systems (COHS) Model (Comprehensive MCO + MLTSS)","Partnership HealthPlan of CA/Shasta",Shasta,52336,8847,61183,2016,
Washington9,"In Washington, Health Homes provide services under contract with a comprehensive MCO. The de-duplicated comprehensive MCO enrollment is 1,535,441. Washington is unable to provide separate counts of Medicaid-only and dual enrollment for their NEMT, ICMH, and PACE programs. As a result, total enrollment counts presented in this table include both Medicaid-only and Medicare-Medicaid dually eligible beneficiaries.","Healthy Options - Blind Disabled (Comprehensive MCO)",Amerigroup,"Adams, Asotin, Benton, Chelan, Columbia, Cowlitz, Douglas, Ferry, Franklin, Garfield, Grant, Grays Harbor, Island, Jefferson, King, Kitsap, Kittitas, Klickitat, Lewis, Lincoln, Mason, Okanogan, Pacific, Pend Oreille, Pierce, San Juan, Skagit,  Snohomish, Spokane, Stevens, Thurston, Wahkiakum, WalllaWalla, Whatcom, Whitman, Yakima.",9703,0,9703,2016,
Texas,,"STAR Kids (Comprehensive MCO)","Driscoll Children's Health Plan","Hidalgo SDA, Nueces SDA",0,0,0,2016,
Texas,,"STAR Kids (Comprehensive MCO)","Amerigroup Texas, Inc.","Dallas SDA, El Paso SDA, Harris SDA, MRSA West, Lubbock SDA",0,0,0,2016,
Oregon6,"Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs); (2) Dental Care Organizations (DCOs), like Access Dental Plan, LLC; Advantage Dental Services; Capitol Dental Care, Inc.; CareOregon Dental; and Family Dental Care; and (3) the Mental Health Organization called Greater Oregon Behavioral Health, Inc. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously.","OHP - Oregon Health Plan (Comprehensive MCO)","PacificSource Community Solutions - Central Oregon","Crook, Deschutes, Jefferson, and Klamath (97731, 97733, 97737, 97739 only)",49169,2158,51327,2016,
"New York",,"Medicaid Advantage Plus (Comprehensive MCO + MLTSS)","HIP of Greater New York","New York City & Nassau, Suffolk counties.",0,0,0,2016,
Michigan,"Michigan is not able to provide dual-eligible enrollment for the Specialty Prepaid Inpatient Health plan.","Healthy Michigan Plan (Comprehensive MCO)","Total Health Care","Macomb, Oakland, Wayne",15216,0,15216,2016,
California,,"Geographic Managed Care (GMC) Model (Comprehensive MCO + MLTSS)","Molina Healthcare/San Diego","San Diego",207755,12435,220190,2016,
Michigan,"Michigan is not able to provide dual-eligible enrollment for the Specialty Prepaid Inpatient Health plan.","Managed Care Plan Division (Comprehensive MCO)","Upper Peninsula Health Plan","Alger, Baraga, Chippewa, Delta, Dickinson, Gogebic, Houghton, Iron, Keweenaw, Luce, Mackinac, Marquette, Menominee, Ontonagon, Schoolcraft",42843,87,42930,2016,
Texas,,"STAR+PLUS (Comprehensive MCO + MLTSS)",Cigna-HealthSpring,"Hidalgo SDA, MRSA Northeast, Tarrant SDA",50054,1401,51455,2016,
"New York",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","ArchCare Senior Life","New York City",65,450,515,2016,
"New Jersey",,"NJ FamilyCare (Comprehensive MCO + MLTSS)","WellCare of New Jersey","Bergen, Essex, Hudson, Mercer, Middlesex, Morris, Passaic, Somerset, Sussex and Union Counties",46394,10721,57115,2016,
Washington,,"Behavioral Health Services Only (BHSO) (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Community Health Plan of Washington","Clark and Skamania Counties",6544,0,6544,2016,
Wisconsin,,"BadgerCare Plus (Comprehensive MCO)","Group Health Cooperative Of Eau Claire","Counties: Adams, Ashland, Barron, Bayfield, Buffalo, Burnett, Chippewa, Clark, Columbia, Crawford, Douglas, Dunn, Eau Claire, Forest, Grant, Green, Iowa, Iron, Jackson, Juneau, La Crosse, Lafayette, Langlade, Lincoln, Marathon, Monroe, Oneida, Pepin, Pierce, Polk, Portage, Price, Rusk, St. Croix, Sawyer, Shawano, Taylor, Trempealeau, Vernon, Vilas, Washburn, Wood",39438,30,39468,2016,
Delaware,,"Saint Francis Life (Program of All-inclusive Care for the Elderly (PACE))","Saint Francis Life","New Castle County",8,183,191,2016,
Florida,,"Managed Medical Assistance Program (Comprehensive MCO)","Magellan Complete Care, LLC","Regions 2, 4, 5, 6, 7, 9, 10, and 11",50787,6684,57471,2016,
California,,"Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Innovage PACE/San Bernardino","San Bernardino",54,136,190,2016,
Utah,,"Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Bear River Mental Health","Box Elder, Cache, Rich",16256,1373,17629,2016,
California,,"Regional Model (Comprehensive MCO)","California Health & Wellness/El Dorado","El Dorado",18799,541,19340,2016,
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Centers Plan for Healthy Living","New York City & Erie, Niagara, Rockland counties.",1066,5529,6595,2016,
"South Carolina",,"Medical Homes Network (Primary Care Case Management (PCCM))","South Carolina Solutions",Statewide,302,0,302,2016,
"New York",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Eddy Senior Care","Albany & Schenectady counties.",21,167,188,2016,
"North Carolina",,"Program of All Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Voans Senior Community Care Of Nort","Serving the following zip codes in Durham, Wake County :     27503, 27613, 27701, 27703, 27704, 27705, 27706, 27707, 27712, 27713, 27502, 27511, 27513, 27518, 27519, 27523, 27526, 27529, 27539, 27540, 27545, 27560, 27562, 27571, 27587, 27591, 27592, 27597, 27601, 27603, 27604, 27605, 27606, 27607, 27608, 27609, 27610, 27612, 27613, 27614, 27615, 27616, 27617 and Granville County zip codes:  27509, 27522",95,64,159,2016,
Wisconsin,,"SSI Managed Care (Comprehensive MCO)","MHS of Wisconsin","Counties: Ashland, Bayfield, Brown, Calumet, Chippewa, Clark, Dodge, Door, Douglas, Eau Claire, Fond du Lac, Forest, Green Lake, Iron, Jefferson, Kenosha, Kewaunee, Langlade, Lincoln, Manitowoc, Marathon, Marinette, Marquette, Menominee, Milwaukee, Oconto, Oneida, Outagamie, Ozaukee, Polk, Portage, Price, Racine, Rock, Rusk, Sawyer, Shawano, Sheboygan, Taylor, Vilas, Walworth, Washburn, Waukesha, Waupaca, Waushara, Winnebago, Wood",3056,1380,4436,2016,
"Puerto Rico",,"Medicare Platino (Comprehensive MCO)","Humana Health Plan of PR Inc.",Statewide,0,34286,34286,2016,
Pennsylvania,,"HealthChoices - Behavioral Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Cambria County HealthChoices - Value Behavioral Health of Pennsylvania","Cambria County",25927,4045,29972,2016,
Louisiana,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","PACE - Baton Rouge","70704, 70710, 70714,70719, 70720,70722, 70729, 70736, 70739, 70748, 70767, 70770, 70775, 70777, 70791, 70801, 70802, 70803, 70804, 70805, 70806, 70807, 70808, 70809, 70810, 70811, 70812, 70813, 70814, 70815, 70816, 70817, 70818, 70819, 70820, 70821, 70822, 70823, 70825, 70826, 70827, 70831, 70833, 70835, 70836, 70837, 70873, 70874, 70879,70883, 70884, 70891, 70892, 70893, 70894, 70895, 70896, 70898",0,185,185,2016,
Arizona,,"Arizona Health Care Cost Containment System (Comprehensive MCO + MLTSS)","Cenpatico Integrated Care","Cochise, Graham, Greenlee, La Paz, Pima, Pinal, Santa Cruz, Yuma",8537,4419,12956,2016,
Wisconsin,,"Care4Kids (Other Prepaid Health Plan (PHP) (limited benefits))","Children’s Hospital of Wisconsin","Counties: Kenosha, Milwaukee, Ozaukee, Racine, Washington, Waukesha",2871,0,2871,2016,
"Rhode Island",,"Transportation Broker (Non-Emergency Medical Transportation)",LogistiCare,Statewide,243187,34191,277378,2016,
Kentucky,,"Kentucky Medicaid Managed Care (Comprehensive MCO)","WellCare of Kentucky","All 8 Medicaid MCO Regions. Statewide",421166,25826,446992,2016,
California,,"Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","CalOPTIMA PACE/Orange",Orange,70,105,175,2016,
"South Carolina",,"South Carolina Managed Care Organizations (Comprehensive MCO)","Select Health of South Carolina",Statewide,346764,0,346764,2016,
Minnesota,,"Minnesota Senior Health Option (MSHO) (Comprehensive MCO + MLTSS)","Itasca Medical Center","Itasca County",0,461,461,2016,
California,,"Two-Plan Model (Comprehensive MCO + MLTSS)","Santa Clara Family Health Plan","Santa Clara",237081,28167,265248,2016,
Massachusetts,,"Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Upham's Elder Services Plan","Suffolk County",23,236,259,2016,
Texas,,"STAR (Comprehensive MCO)","Texas Children's Health Plan","Harris SDA, Jefferson SDA",349127,0,349127,2016,
Minnesota,,"Minnesota Senior Care Plus (MSC+) (Comprehensive MCO + MLTSS)","PrimeWest Health","Beltrami, Bigstone, Clearwater, Douglas, Grant, Hubbard, McLeod, Meeker, Pipestone, Pope, Renville, Stevens, and Traverse counties",15,719,734,2016,
Indiana,,"Hoosier Healthwise (Comprehensive MCO)",Anthem,Statewide,195520,4,195524,2016,
Maryland,,"Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Hopkins Elder Plus","21052, 21202, 21205, 21206, 21213, 21214, 21217, 21218, 21219, 21220, 21221, 21222, 21224, 21227, 21231, 21237",7,93,100,2016,
California,,"Regional Model (Comprehensive MCO)","California Health & Wellness/Imperial",Imperial,57382,1535,58917,2016,
California,,"Senior Care Action Network (SCAN) (Comprehensive MCO + MLTSS)","SCAN Health Plan/Riverside",Riverside,0,1869,1869,2016,
Florida,,"Long-term Care Program (MLTSS only (PIHP and/or PAHP))","Amerigroup Florida, Inc.","Regions 10 and 11",329,4444,4773,2016,
Pennsylvania,,"PA Living Independence For the Elderly (LIFE) (Program of All-inclusive Care for the Elderly (PACE))","Mercy LIFE H-3919","Mercy LIFE H-3919",66,632,698,2016,
"District of Columbia",,"Medicaid Managed Care Program (Comprehensive MCO)","Trusted Health Plan",Statewide,30310,4,30314,2016,
Virginia,,"Medallion 3.0 (Comprehensive MCO)","HEALTHKEEPERS INC (Anthem Healthkeepers Plus)","State Wide Plan:  133 cities/counties  State Defined Regions: Tidewater, Central VA, Halifax, Winchester, Northern VA, Charlottesville, Roanoke/Alleghany, Far Southwest,and Culpeper Regions",285580,0,285580,2016,
Florida,,"Managed Medical Assistance Program (Comprehensive MCO)","Better Health, Inc.","Regions 6 and 10",96324,3674,99998,2016,
Massachusetts,,"Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Element Care, Inc.","Essex and Middlesex Counties",78,855,933,2016,
