state,notes,program_name,plan_name,geographic_region,medicaidonly_enrollment,dual_enrollment,total_enrollment,year,parent_organization
"North Carolina",,"1915(b)/(c) Medicaid Waiver for MH/DD/SA Services (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Trillium Health Resources","Brunswick, Carteret, Columbus, Nash, New Hanover, Onslow, Pender, Beaufort, Bertie, Camden, Chowan, Craven, Currituck, Dare, Gates, Hertford, Hyde, Jones, Martin, Northampton, Pamlico, Pasquotank, Perquimans, Pitt, Tyrrell, Washington","193,721","29,124","222,845",2020,"Trillium Health Resources"
"North Carolina",,"1915(b)/(c) Medicaid Waiver for MH/DD/SA Services (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","VAYA Health","Alexander, Alleghany, Ashe, Avery, Buncombe, Caldwell, Cherokee, Clay, Graham, Haywood, Henderson, Jackson, Macon, Madison, McDowell, Mitchell, Polk, Swain, Transylvania, Watauga, Wilkes, Yancey","130,189","21,553","151,742",2020,"VAYA Health"
"North Carolina",,"Program of All Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Carolina Seniorcare","Rowan, Davidson, Davie and Iredell Counties",8,186,194,2020,"Carolina Seniorcare"
"North Carolina",,"Program of All Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","CarePartners PACE","Buncombe and Henderson County",13,193,206,2020,"Community Care Health Plan (WI)"
"North Carolina",,"Program of All Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Elderhaus, Inc.","New Hanover and Brunswick Counties",7,121,128,2020,"Elderhaus, Inc."
"North Carolina",,"Program of All Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Life St. Joseph of the Pines, Inc.","Cumberland, and portions of Harnett, Robeson, Moore and Hoke Counties",19,257,276,2020,"Life St. Joseph of the Pines, Inc."
"North Carolina",,"Program of All Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","PACE At Home Inc","Catawba, and portions of Lincoln, Burke, Caldwell and Alexander Counties",1,144,145,2020,PACE
"North Carolina",,"Program of All Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","PACE Of The Southern Piedmont","Mecklenburg, Cabarrus and Union, and portions of Stanley Counties",2,171,173,2020,PACE
"North Carolina",,"Program of All Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","PACE Of The Triad","Guilford and Rockingham Counties",18,215,233,2020,PACE
"North Carolina",,"Program of All Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Piedmont Health Services, Inc.","Alamance, Caswell, Chatham, Lee and Orange, and a portion of Durham County",17,305,322,2020,"Piedmont Health Services, Inc."
"North Carolina",,"Program of All Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Senior Total Life Care, Inc.","Gaston, and portions of Cleveland and Lincoln Counties",15,234,249,2020,"Senior Total Life Care, Inc."
"North Carolina",,"Program of All Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))",Staywell,"Montgomery, Moore and Randolph",5,82,87,2020,"Stay Well Senior Care"
"North Carolina",,"Program of All Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Voans Senior Community Care Of North Carolina","Durham and Wake, and a portion of Granville Counties",10,182,192,2020,"Community Care Health Plan (WI)"
"North Dakota",,"North Dakota Medicaid Expansion (Comprehensive MCO)","ND Medicaid Expansion MCO",Statewide,"21,497",0,"21,497",2020,"Sanford Health Plan"
"North Dakota",,"Multiple Primary Care Providers (PCCM) (Primary Care Case Management (PCCM))","Multiple Primary Care Providers",Statewide,"52,810",0,"52,810",2020,"Multiple Primary Care Providers"
"North Dakota",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Northland PACE Senior Care Services","Bismarck: 58501, 58502, 58503; Burlington: 58722; Cass: 58047, 58078, 58102, 58103, 58104, 58105; Dickinson: 58601, 58602; Gladstone: 58630; Lincoln: 58504; Mandan: 58554; Menoken: 58558; Minot: 58701, 58702, 58703; Richardton: 58652; South Heart: 58655; Surrey: 58785; Taylor: 58656",12,164,176,2020,"Northland PACE Senior Care Services"
Ohio,,"Ohio Medicaid Managed Care Program (Comprehensive MCO)","Buckeye Health Plan","West, Northeast, Central/Southeast","371,043",0,"371,043",2020,"Centene Corporation"
Ohio,,"Ohio Medicaid Managed Care Program (Comprehensive MCO)",CareSource,"West, Northeast, Central/Southeast","1,274,938",0,"1,274,938",2020,CareSource
Ohio,,"Ohio Medicaid Managed Care Program (Comprehensive MCO)","Molina Healthcare of Ohio, Inc.","West, Northeast, Central/Southeast","300,835",0,"300,835",2020,"Molina Healthcare, Inc."
Ohio,,"Ohio Medicaid Managed Care Program (Comprehensive MCO)","Paramount Advantage","West, Northeast","215,708",0,"215,708",2020,Promedica
Ohio,,"Ohio Medicaid Managed Care Program (Comprehensive MCO)","UnitedHealthcare Community Plan of Ohio, Inc.","West, Northeast, Central/Southeast","347,751",0,"347,751",2020,"UnitedHealthcare, Inc."
Ohio,,"MyCare Ohio Opt-Out Program (Comprehensive MCO + MLTSS)","Aetna Better Health of Ohio","Northwest, Southwest, Central",0,"12,592","12,592",2020,"Aetna, Inc."
Ohio,,"MyCare Ohio Opt-Out Program (Comprehensive MCO + MLTSS)","Buckeye Health Plan","Northeast, Northwest, West Central",0,"11,841","11,841",2020,"Centene Corporation"
Ohio,,"MyCare Ohio Opt-Out Program (Comprehensive MCO + MLTSS)",CareSource,"Northeast, Northeast Central, East Central",0,"12,841","12,841",2020,CareSource
Ohio,,"MyCare Ohio Opt-Out Program (Comprehensive MCO + MLTSS)","Molina Healthcare of Ohio, Inc.","Southwest, Central, West Central",0,"11,330","11,330",2020,"Molina Healthcare, Inc."
Ohio,,"MyCare Ohio Opt-Out Program (Comprehensive MCO + MLTSS)","UnitedHealthcare Community Plan of Ohio, Inc.","Northeast, Northeast Central, East Central",0,"15,507","15,507",2020,"UnitedHealthcare, Inc."
Ohio,,"Ohio PACE (Program of All-inclusive Care for the Elderly (PACE))","McGregor PACE","Cuyahoga County",100,517,617,2020,"McGregor PACE"
Oklahoma,,"SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice",Statewide,"582,067","119,292","701,359",2020,"SoonerCare Choice"
Oklahoma,,"SoonerRide (Non-Emergency Medical Transportation)",SoonerRide,Statewide,"582,067","119,292","701,359",2020,"Oklahoma Health Care Authority"
Oklahoma,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Life PACE","74011, 74012, 74103, 74104, 74105, 74106, 74107, 74110, 74112, 74114, 74115, 74116, 74119, 74126, 74127,  74128, 74129, 74130, 74133, 74134, 74135, 74136, 74145, 74146,74169, 74021, 74066, 74063, 74055, 74070, 74033",15,169,184,2020,"Life PACE"
Oklahoma,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Valir PACE","73008, 73012, 73013, 73034, 73066, 73071, 73072, 73084, 73099, 73104, 73105, 73106, 73107, 73108, 73109,  73110, 73111, 73112, 73113, 73114, 73115, 73116, 73117, 73118, 73119, 73120, 73121, 73122, 73127, 73128  73129, 73130, 73132, 73134, 73135, 73136, 73139, 73140, 73141, 73142, 73149, 73159, 73160, 73162, 73170,   73099, 73064, 73065, 73020, 73051, 73068, 73004, 73072, 73069, 73071, 73026, 74857, 73049, 73007, 73045  73010, 73093, 73080, 73093, 73089, 73036, 73090, 73078",32,234,266,2020,"Valir PACE"
Oklahoma,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Cherokee Elder Care (CEC)","74347, 74352, 74364, 74365, 74401, 74402, 74403, 74423, 74427, 74434, 74441, 74451, 74452, 74457, 74464  74465, 74471, 74960, 74964, 74965, 74359, 74931, 74435, 74962, 74945, 74955, 74467",22,166,188,2020,"Cherokee Elder Care (CEC)"
Oregon6,"Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs), (2) Dental Care Organizations (DCOs), and (3) the Mental Health Organization. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously","OHP - Oregon Health Plan (Comprehensive MCO)","Advantage Dental Services","Statewide except Tillamook County","17,042",543,"17,585",2020,"Advantage Dental Services"
Oregon6,"Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs), (2) Dental Care Organizations (DCOs), and (3) the Mental Health Organization. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously","OHP - Oregon Health Plan (Comprehensive MCO)","Capitol Dental Care, Inc.","Benton, Clackamas, Clatsop, Columbia, Crook, Deschutes, Hood River, Jackson, Jefferson, Josephine, Klamath, Lane, Lincoln, Linn, Marion, Multnomah, Polk, Umatilla, Wasco, Washington, and Yamhill Counties","12,160",402,"12,562",2020,"HealthShare of Oregon"
Oregon6,"Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs), (2) Dental Care Organizations (DCOs), and (3) the Mental Health Organization. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously","OHP - Oregon Health Plan (Comprehensive MCO)","Family Dental Care","Clackamas, Multnomah, and Washington Counties","2,625",85,"2,710",2020,"HealthShare of Oregon"
Oregon6,"Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs), (2) Dental Care Organizations (DCOs), and (3) the Mental Health Organization. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously","OHP - Oregon Health Plan (Comprehensive MCO)","AllCare Health Plan","Curry, Douglas (97410, 97442 only), Jackson, and Josephine Counties","45,074","4,387","49,461",2020,"AllCare Health Plan"
Oregon6,"Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs), (2) Dental Care Organizations (DCOs), and (3) the Mental Health Organization. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously","OHP - Oregon Health Plan (Comprehensive MCO)","Cascade Health Alliance","Klamath (97731, 97733, 97737, 97739, 97425 excluded) County","18,774","1,484","20,258",2020,"Cascade Health Alliance"
Oregon6,"Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs), (2) Dental Care Organizations (DCOs), and (3) the Mental Health Organization. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously","OHP - Oregon Health Plan (Comprehensive MCO)","Columbia Pacific","Clatsop, Columbia, and Tillamook Counties","25,475","2,231","27,706",2020,"Columbia Pacific"
Oregon6,"Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs), (2) Dental Care Organizations (DCOs), and (3) the Mental Health Organization. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously","OHP - Oregon Health Plan (Comprehensive MCO)","Managed Dental Care of Oregon","Clackamas, Multnomah, and Washington Counties","2,572",58,"2,630",2020,"HealthShare of Oregon"
Oregon6,"Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs), (2) Dental Care Organizations (DCOs), and (3) the Mental Health Organization. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously","OHP - Oregon Health Plan (Comprehensive MCO)","ODS Community Health Inc.","Baker, Benton, Clackamas, Clatsop, Columbia, Crook, Deschutes (97733, 97735 excluded), Hood River, Jackson, Jefferson, Josephine, Lane, Linn (97759 excluded), Malheur, Marion, Multnomah, Polk (97370 excluded), Tillamook, Wallowa (97828, 97846 only), Wasco, Washington, and Yamhill Counties","10,375",640,"11,015",2020,"MODA Health"
Oregon6,"Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs), (2) Dental Care Organizations (DCOs), and (3) the Mental Health Organization. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously","OHP - Oregon Health Plan (Comprehensive MCO)","CareOregon Dental","Clackamas, Multnomah, and Washington Counties",0,0,0,2020,CareOregon
Oregon6,"Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs), (2) Dental Care Organizations (DCOs), and (3) the Mental Health Organization. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously","OHP - Oregon Health Plan (Comprehensive MCO)","Greater Oregon Behavioral Health, Inc.","Baker (97869 excluded), Clatsop, Columbia, Douglas, Gilliam, Grant, Harney, Hood River, Lake, Malheur (97710 excluded), Morrow, Sherman, Umatilla, Union, Wallowa, Wasco, and Wheeler (97848 excluded) Counties",0,0,0,2020,"Greater Oregon Behavioral Health, Inc."
Oregon6,"Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs), (2) Dental Care Organizations (DCOs), and (3) the Mental Health Organization. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously","OHP - Oregon Health Plan (Comprehensive MCO)","PrimaryHealth of Josephine County","Douglas (97410, 97442 only), Jackson and Josephine Counties",0,0,0,2020,"PrimaryHealth of Josephine County"
Oregon6,"Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs), (2) Dental Care Organizations (DCOs), and (3) the Mental Health Organization. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously","OHP - Oregon Health Plan (Comprehensive MCO)","Willamette Valley Community Health","Benton (97361 only), Clackamas (97002, 97032, 97071, 97362, 97375 only), Linn (97346, 97350, 97352, 97358, 97360, 97383 only), Marion, Polk, and Yamhill (97304 only)",0,0,0,2020,"Willamette Valley Community Health"
Oregon6,"Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs), (2) Dental Care Organizations (DCOs), and (3) the Mental Health Organization. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously","OHP - Oregon Health Plan (Comprehensive MCO)","Eastern Oregon CCO","Baker, Gilliam, Grant, Harney, Lake, Malheur, Morrow, Sherman, Umatilla, Union, Wallowa, and Wheeler Counties","51,225","4,192","55,417",2020,"Eastern Oregon CCO"
Oregon6,"Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs), (2) Dental Care Organizations (DCOs), and (3) the Mental Health Organization. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously","OHP - Oregon Health Plan (Comprehensive MCO)","HealthShare of Oregon","Clackamas, Multnomah, and Washington Counties","321,399","28,411","349,810",2020,"HealthShare of Oregon"
Oregon6,"Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs), (2) Dental Care Organizations (DCOs), and (3) the Mental Health Organization. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously","OHP - Oregon Health Plan (Comprehensive MCO)","InterCommunity Health Network","Benton, Lincoln, and Linn Counties","56,231","4,803","61,034",2020,"InterCommunity Health Network"
Oregon6,"Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs), (2) Dental Care Organizations (DCOs), and (3) the Mental Health Organization. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously","OHP - Oregon Health Plan (Comprehensive MCO)","Jackson Care Connect","Jackson County","47,648","2,644","50,292",2020,"Jackson Care Connect"
Oregon6,"Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs), (2) Dental Care Organizations (DCOs), and (3) the Mental Health Organization. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously","OHP - Oregon Health Plan (Comprehensive MCO)","PacificSource Community Solutions - Central Oregon","Crook, Deschutes, Jefferson, and Klamath (97731, 97733, 97737, 97739 only)","51,554","3,334","54,888",2020,"PacificSource Community Solutions - Central Oregon"
Oregon6,"Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs), (2) Dental Care Organizations (DCOs), and (3) the Mental Health Organization. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously","OHP - Oregon Health Plan (Comprehensive MCO)","PacificSource Community Solutions - Columbia Gorge","Hood River and Wasco Counties","12,266",873,"13,139",2020,"PacificSource Community Solutions - Columbia Gorge"
Oregon6,"Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs), (2) Dental Care Organizations (DCOs), and (3) the Mental Health Organization. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously","OHP - Oregon Health Plan (Comprehensive MCO)","Trillium Community Health Plan","Douglas (97424, 97493, 97436, 97441, 97467, 97473 only), Lane, and Linn (97446 only) Counties","30,165","4,421","34,586",2020,"Trillium Community Health Plan"
Oregon6,"Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs), (2) Dental Care Organizations (DCOs), and (3) the Mental Health Organization. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously","OHP - Oregon Health Plan (Comprehensive MCO)","Umpqua Health Alliance","Douglas (97441, 97467, 97473 excluded) County","27,331","2,328","29,659",2020,"Umpqua Health Alliance"
