state,notes,program_name,plan_name,geographic_region,medicaidonly_enrollment,dual_enrollment,total_enrollment,year,parent_organization
"New York",,"Medicaid Advantage (Comprehensive MCO)","NYS Catholic Health Plan/Fidelis","New York City &  34 counties",28,1457,1485,2017,"NYS Catholic Health Plan/Fidelis"
Michigan,,"MI Choice (MLTSS only (PIHP and/or PAHP))","Region 3B Area Agency on Aging","Barry, Berrien, Branch, Calhoun, Cass, Kalamazoo, Van Buren",37,477,514,2017,"Area Agencies on Aging"
Oregon7,"Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs); (2) Dental Care Organizations (DCOs), like Access Dental Plan, LLC; Advantage Dental Services; Capitol Dental Care, Inc.; CareOregon Dental; Family Dental Care; Managed Dental Care or Oregon; and ODS Community Health, Inc., or (3) the Mental Health Organization called Greater Oregon Behavioral Health, Inc. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously.","Oregon Health Plan (OHP) (Comprehensive MCO)","AllCare Health Plan","Curry, Douglas (97410, 97442 only), Jackson, and Josephine Counties",45895,2208,48103,2017,"AllCare Health Plan"
Hawaii5,"Beneficiaries can simultaneously enroll in Ohana Community Care Service (BHS) and another medical or dental plan under the Quest program. The de-duplicated total enrollment comprehensive MCOs is 360,905.","Hawaii QUEST Integration (Comprehensive MCO + MLTSS)","AlohaCare ABD",Statewide,2540,2630,5170,2017,AlohaCare
Washington10,"Washington is unable to provide separate counts of Medicaid-only and dual enrollment for their NEMT, ICMH, and PACE programs. As a result, total enrollment counts presented in this table include both Medicaid-only and Medicare-Medicaid beneficiaries.","Healthy Options - Blind Disabled (Comprehensive MCO)","Molina Health Care","Adams, Asotin, Benton, Chelan, Clallam, Clark, Columbia, Cowlitz, Douglas, Ferry, Franklin, Garfield, Grant, Grays Harbor, Island,  King, Kitsap, Kittitas, Klickitat, Lewis, Lincoln, Mason, Okanogan, Pacific, Pend Oreille, Pierce, San Juan, Skagit, Skamania, Snohomish, Spokane, Stevens, Thurston, Wahkiakum, Walla Walla, Whatcom, Whitman, Yakima.",33755,0,33755,2017,Molina
California,,"Regional Model (Comprehensive MCO)","California Health & Wellness/Colusa","Colusa County",2502,51,2553,2017,"Centene Corporation"
Pennsylvania,,"PA Living Independence for the Elderly (LIFE) (Program of All-inclusive Care for the Elderly (PACE))","New Courtland LIFE H-9830","Philadelphia County (partial)",40,524,564,2017,"Presbyterian Foundation for Philadelphia; Innovage as of 8/2018"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Centers Plan for Healthy Living","New York City & Erie, Nassau, Niagara, Rockland, Suffolk, Westchester counties",2604,14915,17519,2017,"Centers Plan for Healthy Living"
Florida,,"Long-term Care Program (MLTSS only (PIHP and/or PAHP))","Amerigroup Florida, Inc.","Regions 10 and 11",353,4571,4924,2017,"Anthem, Inc."
Texas,,"STAR Kids (Comprehensive MCO + MLTSS)",Amerigroup,"Dallas SDA, El Paso SDA, Harris SDA, MRSA West, Lubbock SDA",27592,143,27735,2017,"Amerigroup Texas, Inc"
Colorado,"Colorado reported plan level enrollment as 30 for plans that had less than 30 beneficiaires. As a result, plan level enrollment for the Total Longterm Care - Pueblo DBA Innovage Greater Colorado PACE plan and the Volunteers of America (VOANS) PACE DBA Senior Community Care plan may be slightly inflated.","Accountable Care Collaborative (Primary Care Case Management Entity (PCCM Entity))","RCCO 2: Colorado Access","Cheyenne, Kit Carson, Lincoln, Logan, Morgan, Phillips, Sedgwick, Washington, Weld and Yuma Counties",77160,4824,81984,2017,"Colorado Access"
"Rhode Island",,"Rhody Health Partners Expansion (Comprehensive MCO)","Neighborhood Health Plan of Rhode Island",Statewide,42771,0,42771,2017,"Neighborhood Health Plan of Rhode Island"
Utah,,"Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Optum Health","Salt Lake County",94961,10644,105605,2017,"Optum Health"
Minnesota,,"Special Needs Basic Care (SNBC) (Comprehensive MCO + MLTSS)",HealthPartners,Statewide,1728,2303,4031,2017,"HealthPartners, Inc."
Kentucky,,"Kentucky Medicaid Managed Care (Comprehensive MCO)","Passport Health Plan",Statewide,294634,10249,304883,2017,"Passport Health Plan"
Massachusetts,,"Senior Care Options (Comprehensive MCO + MLTSS)","United Healthcare","Bristol, Essex, Hampden, Middlesex, Norfolk, Plymouth, Suffolk and Worcester Counties",1872,16344,18216,2017,"United Healthcare"
Massachusetts,,"Primary Care Clinician Plan (Primary Care Case Management (PCCM))","Multiple Primary Care Providers",Statewide,393076,0,393076,2017,"Multiple Primary Care Providers"
California,,"Geographic Managed Care (GMC) Model (Comprehensive MCO + MLTSS)","Molina Healthcare/San Diego","San Diego County",216009,15038,231047,2017,"Molina Healthcare"
"North Carolina",,"Program of All Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","VOANS Senior Community Care of North Carolina","Serving the following zip codes in Durham, Wake County :   27503, 27613, 27701, 27703, 27704, 27705, 27706, 27707, 27712, 27713, 27502, 27511, 27513, 27518, 27519, 27523, 27526, 27529, 27539, 27540, 27545, 27560, 27562, 27571, 27587, 27591, 27592, 27597, 27601, 27603, 27604, 27605, 27606, 27607, 27608, 27609, 27610, 27612, 27613, 27614, 27615, 27616, 27617 and Granville County zip codes:  27509, 27522",135,57,192,2017,"VOANS Senior Community Care of North Carolina"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))",GuildNet,"New York City & Nassau, Suffolk, Westchester counties",788,9842,10630,2017,GuildNet
California,,"Regional Model (Comprehensive MCO)","California Health & Wellness/Mariposa","Mariposa County",802,29,831,2017,"Centene Corporation"
Virginia,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Sentara Pace Churchland","23320, 23321, 23322, 23323, 23324, 23325, 23432, 23433,23434, 23435, 23436, 23437, 23438, 23451, 23452, 23453, 23454, 23455, 23456",9,86,95,2017,Sentara
Michigan,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Life Circles","Muskegon, parts of Allegan and Ottawa.",2,292,294,2017,"Porter Hills, Trinity Health, Senior Resources"
Illinois,,"Managed Long Term Services and Supports (MLTSS only (PIHP and/or PAHP))","Blue Cross Blue Shield of Illinois","Lake, Kane, DuPage, Cook, Will and Kankakee counties",0,9610,9610,2017,"Health Care Service Corporation"
Oregon7,"Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs); (2) Dental Care Organizations (DCOs), like Access Dental Plan, LLC; Advantage Dental Services; Capitol Dental Care, Inc.; CareOregon Dental; Family Dental Care; Managed Dental Care or Oregon; and ODS Community Health, Inc., or (3) the Mental Health Organization called Greater Oregon Behavioral Health, Inc. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously.","Oregon Health Plan (OHP) (Comprehensive MCO)","Western Oregon Advanced Health","Coos, Curry, and Douglas (97459 only) Counties",17951,1226,19177,2017,"Western Oregon Advanced Health"
Florida,,"Long-term Care Program (MLTSS only (PIHP and/or PAHP))","Humana Medical Plan, Inc.","Regions 1, 6, 9, 10, and 11",1444,19452,20896,2017,Humana
California,,"Regional Model (Comprehensive MCO)","Molina Healthcare/Imperial","Imperial County",14964,658,15622,2017,"Molina Healthcare"
"New Hampshire",,"New Hampshire Health Protection Program Medicaid Care Management ABP (Comprehensive MCO)","Well Sense",Statewide,3633,0,3633,2017,"Boston Medical Center Health Plan"
Ohio,,"Medicaid Managed Care (Comprehensive MCO)","Buckeye Health Plan",Statewide,298987,8395,307382,2017,"Centene Corporation"
Indiana,,"Healthy Indiana Plan (2.0) (Comprehensive MCO)","Managed Health Services of Indiana",Statewide,83286,849,84135,2017,"Centene Corporation"
California,,"Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Center for Elders Independence/Alameda","Alameda County",78,557,635,2017,"Center for Elders Independence"
California,,"County Organized Health Systems (COHS) Model (Comprehensive MCO + MLTSS)","Central California Alliance for Health/Monterey","Monterey County",145434,12333,157767,2017,"Central California Alliance for Health"
Louisiana,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","PACE - Greater New Orleans","70112, 70113, 70114, 70115, 70116, 70117, 70118, 70119, 70122, 70124, 70125, 70126, 70127, 70128, 70129, 70130, 70131, 70032, 70043, 70001, 70002, 70003, 70005, 70006, 70053, 70121",9,155,164,2017,"PACE - Greater New Orleans"
Pennsylvania,,"PA Living Independence for the Elderly (LIFE) (Program of All-inclusive Care for the Elderly (PACE))","Senior LIFE Greensburg - H-2937","Westmoreland county",6,184,190,2017,"Senior LIFE"
"South Carolina",,"Program for All-Inclusive for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Greenville Health System","Greenville, Anderson, Pickens counties",6,35,41,2017,"Greenville Health System"
Colorado,"Colorado reported plan level enrollment as 30 for plans that had less than 30 beneficiaires. As a result, plan level enrollment for the Total Longterm Care - Pueblo DBA Innovage Greater Colorado PACE plan and the Volunteers of America (VOANS) PACE DBA Senior Community Care plan may be slightly inflated.","Program of All-Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Total Longterm Care - Innovage Loveland","Larimer and Weld County",0,156,156,2017,"Total Community Options, Inc."
Pennsylvania,,"HealthChoices - Behavioral Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","North Central State Option","Bradford, Cameron, Centre, Clarion, Clearfield, Columbia, Elk, Forest, Huntingdon, Jefferson, Juniata, McKean, Mifflin, Montour, Northumberland, Potter, Schuylkill, Snyder, Sullivan, Tioga, Union, Warren, Wayne counties",176582,25656,202238,2017,"Community Care Behavioral Health Organization"
Wisconsin,,"Children Come First (CCF) (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Children Come First","County: Dane",116,0,116,2017,"Children Come First"
California,,"Senior Action Care Network (SCAN) (Comprehensive MCO + MLTSS)","SCAN Health Plan/San Bernardino","San Bernardino County",0,1331,1331,2017,"SCAN Health Plan"
Pennsylvania,,"HealthChoices - Physical Health (Comprehensive MCO)","Geisinger Health Plan",Northeast,183309,612,183921,2017,"Geisinger Health Plan"
California,,"Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","On Lok Lifeways/Santa Clara","Santa Clara County",30,195,225,2017,"On Loc Lifeways"
Florida,,"Managed Medical Assistance Program (Comprehensive MCO)","Positive Healthcare, Inc.","Regions 10 and 11",1133,873,2006,2017,"AIDS Healthcare Foundation"
Texas,,"STAR (Comprehensive MCO)","Community First Health Plan","Bexar SDA",104857,0,104857,2017,"Community First Health Plan"
Kansas,,"KanCare (Comprehensive MCO + MLTSS)","Amerigroup Kansas, Inc.",Statewide,114841,12369,127210,2017,Anthem
Michigan,,"Healthy Michigan Plan (Comprehensive MCO)","Molina Healthcare","Alcona, Allegan, Alpena, Antrim, Arenac, Barry, Bay, Benzie, Berrien, Branch, Calhoun, Cass, Charlevoix, Cheboygan, Clare, Clinton, Crawford, Eaton, Emmet, Genesee, Gladwin, Grand Traverse, Gratiot, Hillsdale, Huron, Ingham, Ionia, Iosco, Isabella, Jackson, Kalamazoo, Kalkaska, Kent, Lake, Lapeer, Leelanau, Lenawee, Livingston, Macomb, Manistee, Mason, Mmecosta, Midland, Missaukee, Monroe, Montcalm, Montmorency, Muskegon, Newaygo, Oakland, Oceana, Ogemaw, Osceola, Oscoda, Otsego, Ottawa, Presque Isle, Roscommon, Saginaw, St. Clair, St. Joseph, Sanilac, Shiawassee, Tuscola, VanBuren, Washtenaw, Wayne, Wexford",94577,0,94577,2017,"Molina Healthcare"
Wisconsin,,"Family Care (MLTSS only (PIHP and/or PAHP))","Care Wisconsin (FC)","Counties: Brown, Buffalo, Chippewa, Clark, Columbia, Crawford, Dodge, Door, Dunn, Eau Claire, Grant, Green, Green Lake, Iowa, Jackson, Jefferson, Juneau, Kewaunee, La Crosse, Lafayette, Marinette, Marquette, Menominee, Monroe, Oconto, Ozaukee, Pepin, Pierce, Richland, St. Croix, Sauk, Shawano, Sheboygan, Taylor, Trempealeau, Vernon, Walworth, Washington, Waukesha, Waushara",1102,5872,6974,2017,"Care Wisconsin (FC)"
"New York",,"Medicaid Advantage Plus (Comprehensive MCO + MLTSS)",ElderPlan,"New York City & Nassau, Westchester counties",12,1163,1175,2017,ElderPlan
Arizona,,"Arizona Health Care Cost Containment System (Comprehensive MCO + MLTSS)","Health Net Access","Maricopa County",56525,3297,59822,2017,"Centene Corporation"
California,,"County Organized Health Systems (COHS) Model (Comprehensive MCO + MLTSS)",CalOptima/Orange,"Orange County",693223,78365,771588,2017,CalOptima
Pennsylvania,,"PA Living Independence for the Elderly (LIFE) (Program of All-inclusive Care for the Elderly (PACE))","VieCare Butler H-3060","Butler county",8,180,188,2017,"Lutheran SeniorLife"
Tennessee8,"Beneficiaries can simultaneously enroll in (1) Magellan Health services, (2) DentaQuest USA Insurance Company, and (3) another comprehensive MCO. The de-duplicated total enrollment in comprehensive MCOs is 1,409,266","TennCare II (Comprehensive MCO + MLTSS)","Volunteer State Health Plan (TennCare Select)",Statewide,63210,2541,65751,2017,"Blue Cross Blue Shield Association"
Texas,,"Medical Transportation Program (Non-Emergency Medical Transportation)","Project Armistad","Andrews, Borden, Brewster, Crane, Culberson, Dawson, Ector, El Paso, Gaines, Glasscock, Howard, Hudspeth, Jeff Davis, Loving, Martin, Midland, Pecos, Presidio, Reeves, Terrell, Upton, Ward, Winkler",204815,26957,231772,2017,"Project Armistad"
California,,"County Organized Health Systems (COHS) Model (Comprehensive MCO + MLTSS)","Partnership HealthPlan of CA/Solano","Solano County",97516,13333,110849,2017,"Partnership HealthPlan of California"
Michigan,,"MI Choice (MLTSS only (PIHP and/or PAHP))","Region 7 Area Agency on Aging","Bay, Clare, Gladwin, Gratiot, Huron, Isabella, Midland, Saginaw, Sanilac, Tuscola",58,814,872,2017,"Area Agencies on Aging"
"New York",,"Health and Recovery Plans (Comprehensive MCO)","Affinity Health Plan","New York City & Nassau, Orange, Rockland, Suffolk, Westchester counties",3874,0,3874,2017,"Affinity Health Plan"
Wyoming,,"Wyoming PACE at Cheyenne Medical Center (Program of All-inclusive Care for the Elderly (PACE))","Cheyenne Regional Medical Center PACE","Laramie County",2,127,129,2017,"Cheyenne Regional Medical Center"
Michigan6,"Michigan is not able to provide dual-eligible enrollment for the Specialty Prepaid Inpatient Health plan.","Specialty Prepaid Inpatient Health Plan (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Oakland County CMH Authority",Oakland,175362,0,175362,2017,"Oakland County CMH Authority"
Pennsylvania,,"HealthChoices - Behavioral Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Blair County HealthChoices","Blair county",25456,3648,29104,2017,"Community Care Behavioral Health Organization"
Michigan,,"Managed Care Plan Division (Comprehensive MCO)","Aetna Better Health of Michigan","Berrien, Branch, Calhoun, Cass, Hillsdale, Jackson, Kalamazoo, Lenawee, Livingston, Macomb, Monroe, Oakland, St. Joseph, VanBuren, Washtenaw, Wayne.",46530,247,46777,2017,"Aetna Better Health of Michigan"
Oklahoma,,"SoonerRide (Non-Emergency Medical Transportation)",SoonerRide,Statewide,538328,114624,652952,2017,SoonerRide
Hawaii5,"Beneficiaries can simultaneously enroll in Ohana Community Care Service (BHS) and another medical or dental plan under the Quest program. The de-duplicated total enrollment comprehensive MCOs is 360,905.","Hawaii QUEST Integration (Comprehensive MCO + MLTSS)","Hawaii Medical Service Association (HMSA) QUEST",Statewide,160349,121,160470,2017,HMSA
California,,"Two-Plan Model (Comprehensive MCO + MLTSS)","Inland Empire Health Plan/Riverside","Riverside County",574491,32718,607209,2017,"Inland Empire Health Plan"
"West Virginia",,"Mountain Health Trust (Comprehensive MCO)","WV Family Health",statewide,69911,0,69911,2017,"WV Family Health/Highmark"
Delaware,,"Saint Francis Life (Program of All-inclusive Care for the Elderly (PACE))","Saint Francis Life","New Castle County",8,216,224,2017,"Saint Francis Healthcare"
Oregon7,"Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs); (2) Dental Care Organizations (DCOs), like Access Dental Plan, LLC; Advantage Dental Services; Capitol Dental Care, Inc.; CareOregon Dental; Family Dental Care; Managed Dental Care or Oregon; and ODS Community Health, Inc., or (3) the Mental Health Organization called Greater Oregon Behavioral Health, Inc. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously.","Oregon Health Plan (OHP) (Comprehensive MCO)","Eastern Oregon CCO","Baker, Gilliam, Grant, Harney, Lake, Malheur, Morrow, Sherman, Umatilla, Union, Wallowa, and Wheeler Counties",46009,1597,47606,2017,"Eastern Oregon CCO"
